game,number_of_game_type,game_type:,round,seed,agent,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,distance_to_evader,distance_to_pursuers,angle_to_evader,angle_to_pursuers,evader_velocity,pursuers_velocities,distances_to_landmarks,angles_to_landmarks,is_evader_captured
1,1,Pursuers: 2 vs Evaders: 1,5,3007,adversary_0,active,"[-0.35420948 -0.8203125   0.7037165  -0.4691796   0.8803432  -0.5825927
 -0.07967911 -0.31832907 -0.         -0.        ]","[0.0, 0.3642200909889642, 0.0, 1.0, 0.0]",,,,"[-0.3542094826698303, -0.8203125]","[-0.17561601102352142, 0.7460464239120483]","[1.0556602, 0.3281496]",0.0,[0.3281496],"[0.0, -0.58461124]",[-1.8160613],"[array([-0.35420948, -0.8203125 ], dtype=float32), array([-0.70710677, -0.70710677], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,5,3007,adversary_1,non-active,"[-0.70710677 -0.70710677  1.9942044  -0.6028677  -0.8803432   0.5825927
 -0.96002233  0.26426366 -0.         -0.        ]","[0.0, 0.9797682020190559, 0.0, 1.0, 0.0]",,,,"[-0.7071067690849304, -0.7071067690849304]","[0.7047271728515625, 0.16345371305942535]","[1.0556602, 0.99573]",1.0556602,[0.99573],"[2.5569813, 0.0]",[2.872977],"[array([-0.35420948, -0.8203125 ], dtype=float32), array([-0.70710677, -0.70710677], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,5,3007,agent_0,evader,"[-0.         -0.         -3.0368762  -0.03616909  0.07967911  0.31832907
  0.96002233 -0.26426366]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.25529512763023376, 0.4277173578739166]","[0.3281496, 0.99573]","[0.3281496, 0.99573]",[0.0],"[1.3255314, -0.26861554]",[0.0],"[array([-0.35420948, -0.8203125 ], dtype=float32), array([-0.70710677, -0.70710677], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,6,3007,adversary_0,active,"[-0.37492314 -0.9152344   0.6762903  -0.54538566  0.8450535  -0.57127213
 -0.04425816 -0.23629782 -0.         -0.        ]","[0.0, 0.2761454165252629, 0.0, 1.0, 0.0]",,,,"[-0.37492313981056213, -0.915234386920929]","[-0.21103696525096893, 0.6640151739120483]","[1.020033, 0.24040683]",0.0,[0.24040683],"[0.0, -0.5944493]",[-1.7559494],"[array([-0.37492314, -0.9152344 ], dtype=float32), array([-0.7045082, -0.7096959], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,6,3007,adversary_1,non-active,"[-0.7045082  -0.7096959   2.0588994  -0.37598777 -0.8450535   0.57127213
 -0.8893117   0.33497432 -0.         -0.        ]","[0.0, 0.9159437448156049, 0.0, 1.0, 0.0]",,,,"[-0.7045081853866577, -0.7096958756446838]","[0.6340165138244629, 0.09274303913116455]","[1.020033, 0.95030683]",1.020033,[0.95030683],"[2.5471435, 0.0]",[2.7813613],"[array([-0.37492314, -0.9152344 ], dtype=float32), array([-0.7045082, -0.7096959], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,6,3007,agent_0,evader,"[-0.         -0.         -3.0368762  -0.03616909  0.04425816  0.23629782
  0.8893117  -0.33497432]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",0.0,False,False,"[-0.0, -0.0]","[-0.25529512763023376, 0.4277173578739166]","[0.24040683, 0.95030683]","[0.24040683, 0.95030683]",[0.0],"[1.3856432, -0.3602313]",[0.0],"[array([-0.37492314, -0.9152344 ], dtype=float32), array([-0.7045082, -0.7096959], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,7,3007,adversary_0,active,"[-0.3462211  -0.93815297  0.48081422 -0.7382554   0.812095   -0.5507183
 -0.00676585 -0.14477439 -0.         -0.        ]","[0.0, 0.07002426474072575, 0.0, 1.0, 0.0]",,,,"[-0.34622108936309814, -0.9381529688835144]","[-0.24852927029132843, 0.5724917650222778]","[0.9812181, 0.1449324]",0.0,[0.14493242],"[0.0, -0.5959072]",[-1.6174961],"[array([-0.3462211 , -0.93815297], dtype=float32), array([-0.69441164, -0.71957797], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,7,3007,adversary_1,non-active,"[-0.69441164 -0.71957797  2.0529723  -0.15618165 -0.812095    0.5507183
 -0.8188608   0.40594393 -0.         -0.        ]","[0.0, 0.745799999553564, 0.0, 1.0, 0.0]",,,,"[-0.6944116353988647, -0.719577968120575]","[0.563565731048584, 0.0217734482139349]","[0.9812181, 0.9139604]",0.9812181,[0.9139604],"[2.5456855, 0.0]",[2.6813571],"[array([-0.3462211 , -0.93815297], dtype=float32), array([-0.69441164, -0.71957797], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,7,3007,agent_0,evader,"[-0.         -0.         -3.0368762  -0.03616909  0.00676585  0.14477439
  0.8188608  -0.40594393]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",-10.0,False,False,"[-0.0, -0.0]","[-0.25529512763023376, 0.4277173578739166]","[0.1449324, 0.9139604]","[0.14493242, 0.9139604]",[0.0],"[1.5240965, -0.46023557]",[0.0],"[array([-0.3462211 , -0.93815297], dtype=float32), array([-0.69441164, -0.71957797], dtype=float32)]","[array([-0., -0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,8,3007,adversary_0,active,"[-2.6932824e-01 -9.6304846e-01  8.5950923e-01  1.4504412e+00
  7.7727592e-01 -5.2886081e-01  2.7856261e-02 -5.0959092e-02
 -1.0295024e-12 -2.2029103e-11]","[0.0, 0.0, 0.7194798583719575, 1.0, 0.0]",,,,"[-0.269328236579895, -0.9630484580993652]","[-0.28315138816833496, 0.4786764681339264]","[0.94013387, 0.058075815]",0.0,[0.05807583],"[0.0, -0.5974521]",[-1.0705369],"[array([-0.26932824, -0.96304846], dtype=float32), array([-0.6634491, -0.7482214], dtype=float32)]","[array([-1.0295024e-12, -2.2029103e-11], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,8,3007,adversary_1,non-active,"[-6.6344911e-01 -7.4822140e-01 -7.9557723e-01  7.1575910e-01
 -7.7727592e-01  5.2886081e-01 -7.4941969e-01  4.7790173e-01
 -1.0295024e-12 -2.2029103e-11]","[0.0, 0.0, 0.24327222661751197, 1.0, 0.0]",,,,"[-0.6634491086006165, -0.7482213973999023]","[0.49412453174591064, -0.050184350460767746]","[0.94013387, 0.88883066]",0.94013387,[0.88883066],"[2.5441406, 0.0]",[2.573916],"[array([-0.26932824, -0.96304846], dtype=float32), array([-0.6634491, -0.7482214], dtype=float32)]","[array([-1.0295024e-12, -2.2029103e-11], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,8,3007,agent_0,evader,"[-1.0295024e-12 -2.2029103e-11 -3.0368762e+00 -3.6169089e-02
 -2.7856261e-02  5.0959092e-02  7.4941969e-01 -4.7790173e-01]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",-10.0,False,False,"[-1.0295024381601348e-12, -2.2029102500487063e-11]","[-0.25529512763023376, 0.4277173578739166]","[0.058075815, 0.88883066]","[0.05807583, 0.88883066]",[0.0],"[2.071056, -0.5676767]",[0.0],"[array([-0.26932824, -0.96304846], dtype=float32), array([-0.6634491, -0.7482214], dtype=float32)]","[array([-1.0295024e-12, -2.2029103e-11], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,9,3007,adversary_0,active,"[-0.30715635 -0.43505466  0.3629405   1.722908    0.73786384 -0.5073781
  0.05478908  0.04534575  0.32100412 -0.58723164]","[0.0, 0.0, 1.0, 0.0, 0.9563897895192321]",,,,"[-0.30715635418891907, -0.4350546598434448]","[-0.3100842237472534, 0.38237160444259644]","[0.8954751, 0.07112019]",0.0,[0.071120195],"[0.0, -0.6023763]",[0.69137],"[array([-0.30715635, -0.43505466], dtype=float32), array([-0.4246052 , -0.86116606], dtype=float32)]","[array([ 0.32100412, -0.58723164], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,9,3007,adversary_1,non-active,"[-0.4246052  -0.86116606 -0.3063865   1.1830455  -0.73786384  0.5073781
 -0.6830748   0.5527239   0.32100412 -0.58723164]","[0.0, 0.0, 0.6371616424625992, 0.0, 1.0]",,,,"[-0.42460519075393677, -0.8611660599708557]","[0.4277796447277069, -0.12500648200511932]","[0.8954751, 0.8786893]",0.89547515,[0.8786892],"[2.5392163, 0.0]",[2.461285],"[array([-0.30715635, -0.43505466], dtype=float32), array([-0.4246052 , -0.86116606], dtype=float32)]","[array([ 0.32100412, -0.58723164], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,9,3007,agent_0,evader,"[ 0.32100412 -0.58723164 -3.0368762  -0.03616909 -0.05478908 -0.04534575
  0.6830748  -0.5527239 ]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",-10.0,False,False,"[0.32100412249565125, -0.5872316360473633]","[-0.25529512763023376, 0.4277173578739166]","[0.07112019, 0.8786893]","[0.071120195, 0.8786892]",[0.0],"[-2.4502227, -0.6803076]",[0.0],"[array([-0.30715635, -0.43505466], dtype=float32), array([-0.4246052 , -0.86116606], dtype=float32)]","[array([ 0.32100412, -0.58723164], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,10,3007,adversary_0,active,"[-0.3454429  -0.3829081   0.34647885  1.6721509   0.726119   -0.5499892
  0.11760513  0.03012805  0.6558287  -0.0968897 ]","[0.0, 0.0, 1.0, 0.0, 0.37224886990356804]",,,,"[-0.34544289112091064, -0.3829081058502197]","[-0.34079983830451965, 0.33886614441871643]","[0.910899, 0.12140291]",0.0,[0.121402904],"[0.0, -0.6482437]",[0.25078648],"[array([-0.3454429, -0.3829081], dtype=float32), array([-0.12730539, -0.34587452], dtype=float32)]","[array([ 0.6558287, -0.0968897], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,10,3007,adversary_1,non-active,"[-0.12730539 -0.34587452 -0.06944539  1.2182786  -0.726119    0.5499892
 -0.60851383  0.5801173   0.6558287  -0.0968897 ]","[0.0, 0.0, 1.0, 0.0, 0.9441447456675418]",,,,"[-0.12730538845062256, -0.34587451815605164]","[0.3853191137313843, -0.21112309396266937]","[0.910899, 0.84072894]",0.9108989,[0.84072894],"[2.4933488, 0.0]",[2.38008],"[array([-0.3454429, -0.3829081], dtype=float32), array([-0.12730539, -0.34587452], dtype=float32)]","[array([ 0.6558287, -0.0968897], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,10,3007,agent_0,evader,"[ 0.6558287  -0.0968897  -3.0151465  -0.02772984 -0.11760513 -0.03012805
  0.60851383 -0.5801173 ]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",0.0,False,False,"[0.6558287143707275, -0.09688969701528549]","[-0.22319471836090088, 0.36899420619010925]","[0.12140291, 0.84072894]","[0.121402904, 0.84072894]",[0.0],"[-2.8908062, -0.7615126]",[0.0],"[array([-0.3454429, -0.3829081], dtype=float32), array([-0.12730539, -0.34587452], dtype=float32)]","[array([ 0.6558287, -0.0968897], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,11,3007,adversary_0,active,"[ 0.00581033 -0.18450026  0.33394566  1.6222818   0.74793273 -0.54628587
  0.2177323   0.05872989  0.526979   -0.06367344]","[0.0, 0.0, 1.0, 0.0, 0.39064025569193567]",,,,"[0.005810327362269163, -0.18450026214122772]","[-0.3753441274166107, 0.3005753457546234]","[0.926192, 0.22551398]",0.0,[0.22551396],"[0.0, -0.63083506]",[0.26346427],"[array([ 0.00581033, -0.18450026], dtype=float32), array([0.20452096, 0.02383753], dtype=float32)]","[array([ 0.526979  , -0.06367344], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,11,3007,adversary_1,non-active,"[ 0.20452096  0.02383753 -0.05724286  1.1913855  -0.74793273  0.54628587
 -0.5302004   0.60501575  0.526979   -0.06367344]","[0.0, 0.0, 1.0, 0.0, 0.9397069819283637]",,,,"[0.20452095568180084, 0.02383752539753914]","[0.372588574886322, -0.245710551738739]","[0.926192, 0.80446047]",0.9261919,[0.80446047],"[2.5107577, 0.0]",[2.2903857],"[array([ 0.00581033, -0.18450026], dtype=float32), array([0.20452096, 0.02383753], dtype=float32)]","[array([ 0.526979  , -0.06367344], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,11,3007,agent_0,evader,"[ 0.526979   -0.06367344 -2.952274   -0.01785157 -0.2177323  -0.05872989
  0.5302004  -0.60501575]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",0.0,False,False,"[0.5269790291786194, -0.06367343664169312]","[-0.15761184692382812, 0.3593052327632904]","[0.22551398, 0.80446047]","[0.22551396, 0.80446047]",[0.0],"[-2.8781283, -0.8512071]",[0.0],"[array([ 0.00581033, -0.18450026], dtype=float32), array([0.20452096, 0.02383753], dtype=float32)]","[array([ 0.526979  , -0.06367344], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,12,3007,adversary_0,active,"[ 0.30435774 -0.02118312  0.31940588  1.6118356   0.7678038  -0.5254521
  0.26984915  0.07081258  0.3952343  -0.04775508]","[0.0, 0.0, 1.0, 0.0, 0.3807322404590363]",,,,"[0.30435773730278015, -0.021183116361498833]","[-0.3747631013393402, 0.282125324010849]","[0.9303884, 0.27898562]",0.0,[0.27898565],"[0.0, -0.60015017]",[0.25662908],"[array([ 0.30435774, -0.02118312], dtype=float32), array([0.45339072, 0.29979023], dtype=float32)]","[array([ 0.3952343 , -0.04775508], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,12,3007,adversary_1,non-active,"[ 0.45339072  0.29979023 -0.05908644  1.1869113  -0.7678038   0.5254521
 -0.4979546   0.59626466  0.3952343  -0.04775508]","[0.0, 0.0, 1.0, 0.0, 0.9139788062995446]",,,,"[0.4533907175064087, 0.29979023337364197]","[0.39304065704345703, -0.243326798081398]","[0.9303884, 0.7768464]",0.93038845,[0.7768464],"[2.5414424, 0.0]",[2.26659],"[array([ 0.30435774, -0.02118312], dtype=float32), array([0.45339072, 0.29979023], dtype=float32)]","[array([ 0.3952343 , -0.04775508], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,12,3007,agent_0,evader,"[ 0.3952343  -0.04775508 -2.901383   -0.01057947 -0.26984915 -0.07081258
  0.4979546  -0.59626466]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",0.0,False,False,"[0.39523428678512573, -0.047755077481269836]","[-0.10491393506526947, 0.35293787717819214]","[0.27898562, 0.7768464]","[0.27898565, 0.7768464]",[0.0],"[-2.8849635, -0.8750025]",[0.0],"[array([ 0.30435774, -0.02118312], dtype=float32), array([0.45339072, 0.29979023], dtype=float32)]","[array([ 0.3952343 , -0.04775508], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,13,3007,adversary_0,active,"[ 0.52826834  0.09833234  0.30282968  1.6332209   0.7827071  -0.49335477
  0.2789368   0.06815538  0.2964257  -0.03581631]","[0.0, 0.0, 1.0, 0.0, 0.35603580829745507]",,,,"[0.5282683372497559, 0.09833233803510666]","[-0.34432733058929443, 0.280007004737854]","[0.9252185, 0.28714263]",0.0,[0.28714263],"[0.0, -0.5624147]",[0.23964441],"[array([0.52826834, 0.09833234], dtype=float32), array([0.640043 , 0.4990363], dtype=float32)]","[array([ 0.2964257 , -0.03581631], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,13,3007,adversary_1,non-active,"[ 0.640043    0.4990363  -0.0713198   1.197399   -0.7827071   0.49335477
 -0.50377023  0.56151015  0.2964257  -0.03581631]","[0.0, 0.0, 1.0, 0.0, 0.8765076823536055]",,,,"[0.6400430202484131, 0.4990363121032715]","[0.4383797347545624, -0.21334776282310486]","[0.9252185, 0.75437266]",0.9252185,[0.75437266],"[2.5791779, 0.0]",[2.3020458],"[array([0.52826834, 0.09833234], dtype=float32), array([0.640043 , 0.4990363], dtype=float32)]","[array([ 0.2964257 , -0.03581631], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,13,3007,agent_0,evader,"[ 0.2964257  -0.03581631 -2.8631291  -0.00545156 -0.2789368  -0.06815538
  0.50377023 -0.56151015]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",0.0,False,False,"[0.2964257001876831, -0.03581630811095238]","[-0.06539051234722137, 0.34816238284111023]","[0.28714263, 0.75437266]","[0.28714263, 0.75437266]",[0.0],"[-2.9019482, -0.8395468]",[0.0],"[array([0.52826834, 0.09833234], dtype=float32), array([0.640043 , 0.4990363], dtype=float32)]","[array([ 0.2964257 , -0.03581631], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,14,3007,adversary_0,active,"[ 0.6962012   0.18056     0.27808976  1.6774882   0.7938845  -0.45328438
  0.25575256  0.05474052  0.22231929 -0.02686223]","[0.0, 0.0, 1.0, 0.0, 0.3139448605882012]",,,,"[0.6962012052536011, 0.18055999279022217]","[-0.2915005087852478, 0.2898402214050293]","[0.9141769, 0.2615452]",0.0,[0.2615452],"[0.0, -0.51880044]",[0.21085556],"[array([0.6962012, 0.18056  ], dtype=float32), array([0.7744333 , 0.63265556], dtype=float32)]","[array([ 0.22231929, -0.02686223], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,14,3007,adversary_1,non-active,"[ 0.7744333   0.63265556 -0.09225772  1.2136546  -0.7938845   0.45328438
 -0.538132    0.5080249   0.22231929 -0.02686223]","[0.0, 0.0, 1.0, 0.0, 0.820715044372826]",,,,"[0.7744333148002625, 0.6326555609703064]","[0.5023840665817261, -0.1634441316127777]","[0.9141769, 0.7400509]",0.9141769,[0.7400509],"[2.6227922, 0.0]",[2.3849654],"[array([0.6962012, 0.18056  ], dtype=float32), array([0.7744333 , 0.63265556], dtype=float32)]","[array([ 0.22231929, -0.02686223], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,14,3007,agent_0,evader,"[ 2.2231929e-01 -2.6862232e-02 -2.8343935e+00 -1.7817030e-03
 -2.5575256e-01 -5.4740518e-02  5.3813201e-01 -5.0802487e-01]","[0.0, -2.8199971882324055, 0.0, 0.0, 0.0]",0.0,False,False,"[0.22231929004192352, -0.026862232014536858]","[-0.035747937858104706, 0.344580739736557]","[0.2615452, 0.7400509]","[0.2615452, 0.7400509]",[0.0],"[-2.930737, -0.7566273]",[0.0],"[array([0.6962012, 0.18056  ], dtype=float32), array([0.7744333 , 0.63265556], dtype=float32)]","[array([ 0.22231929, -0.02686223], dtype=float32)]",[],[],[]
1,1,Pursuers: 2 vs Evaders: 1,15,3007,adversary_0,active,"[ 0.82215095  0.22960345  0.23604542  1.7362883   0.80170774 -0.40807483
  0.20836437  0.0339983   0.16673946 -0.02014667]","[0.0, 0.0, 1.0, 0.0, 0.2415569364001971]",,,,"[0.8221509456634521, 0.22960345447063446]","[-0.22188037633895874, 0.307896226644516]","[0.899589, 0.21111986]",0.0,[0.21111986],"[0.0, -0.47082716]",[0.16174224],"[array([0.82215095, 0.22960345], dtype=float32), array([0.77394384, 0.63325423], dtype=float32)]","[array([ 0.16673946, -0.02014667], dtype=float32)]",[],[],[True]
1,1,Pursuers: 2 vs Evaders: 1,15,3007,adversary_1,non-active,"[ 0.77394384  0.63325423 -0.11953457  1.2268078  -0.80170774  0.40807483
 -0.5933434   0.4420731   0.16673946 -0.02014667]","[0.0, 0.0, 1.0, 0.0, 0.7264114698486965]",,,,"[0.7739438414573669, 0.6332542300224304]","[0.5798273682594299, -0.10017857700586319]","[0.899589, 0.7399223]",0.899589,[0.7399223],"[2.6707654, 0.0]",[2.5012643],"[array([0.82215095, 0.22960345], dtype=float32), array([0.77394384, 0.63325423], dtype=float32)]","[array([ 0.16673946, -0.02014667], dtype=float32)]",[],[],[True]
