game,number_of_game_type,game_type:,round,seed,agent,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,distance_to_evader,distance_to_pursuers,angle_to_evader,angle_to_pursuers,evader_velocity,pursuers_velocities,distances_to_landmarks,angles_to_landmarks,is_evader_captured
1,1,Pursuers: 5 vs Evaders: 1,1,3147,adversary_0,active,"[ 0.          0.         -0.19102657  0.63239235  0.32575715  0.57761866
  1.7243046  -0.15404113  1.3494055   1.1948984   0.8152162   0.18230274
  0.4338669   1.495037    0.          0.        ]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.0, 0.0]","[-0.8826867938041687, -0.6986246109008789]","[0.6631448, 1.7311715, 1.8024087, 0.8353512, 1.5567197]",0.0,[1.5567195],"[0.0, 1.0572941, -0.08909873, 0.72474587, 0.22000532]",[1.28835],"[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,1,3147,adversary_1,non-active,"[ 0.          0.          0.8729419   0.33227903 -0.32575715 -0.57761866
  1.3985474  -0.73165977  1.0236484   0.61727965  0.489459   -0.39531592
  0.10810975  0.9174183   0.          0.        ]","[0.0, 0.0, 0.055546847128181615, 0.0, 1.0]",,,,"[0.0, 0.0]","[-0.5569296479225159, -0.12100597470998764]","[0.6631448, 1.578373, 1.195362, 0.629162, 0.9237662]",0.6631448,[0.92376614],"[-2.0842986, 0.0, -0.4820011, 0.5426366, -0.6793936]",[1.453496],"[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,1,3147,adversary_2,non-active,"[ 0.          0.          1.1155562   0.622108   -1.7243046   0.15404113
 -1.3985474   0.73165977 -0.374899    1.3489394  -0.9090884   0.33634388
 -1.2904376   1.6490781   0.          0.        ]","[0.0, 1.0, 0.0, 0.32393110891425014, 0.0]",,,,"[0.0, 0.0]","[0.8416177034378052, -0.8526657819747925]","[1.7311715, 1.578373, 1.4000667, 0.9693136, 2.0939646]",1.7311714,[2.0939646],"[3.0524938, 2.6595914, 0.0, 1.8418764, 2.787231]",[2.234788],"[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[False]
1,1,Pursuers: 5 vs Evaders: 1,1,3147,adversary_3,non-active,"[ 0.          0.         -0.5527525   1.596582   -1.3494055  -1.1948984
 -1.0236484  -0.61727965  0.374899   -1.3489394  -0.53418934 -1.0125955
 -0.9155386   0.30013862  0.          0.        ]","[0.0, 0.0, 1.0, 0.0, 0.0923915203596568]",,,,"[0.0, 0.0]","[0.4667186737060547, 0.4962736666202545]","[1.8024087, 1.195362, 1.4000667, 1.1448616, 0.96348023]",1.8024087,[0.9634802],"[-2.4168468, -2.598956, -1.2997162, 0.0, -2.056236]",[2.8248055],"[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,1,3147,adversary_4,non-active,"[ 0.          0.          0.31032008  0.9353234  -0.8152162  -0.18230274
 -0.489459    0.39531592  0.9090884  -0.33634388  0.53418934  1.0125955
 -0.38134927  1.3127342   0.          0.        ]","[0.0, 0.06690214166805562, 0.0, 0.0, 1.0]",,,,"[0.0, 0.0]","[-0.06747064739465714, -0.5163218975067139]","[0.8353512, 0.629162, 0.9693136, 1.1448616, 1.3670034]",0.83535117,[1.3670033],"[-2.9215872, 2.462199, -0.3543617, 1.0853566, 0.0]",[1.8535149],"[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,1,3147,agent_0,evader,"[ 0.          0.         -3.0773473  -0.10237655 -0.4338669  -1.495037
 -0.10810975 -0.9174183   1.2904376  -1.6490781   0.9155386  -0.30013862
  0.38134927 -1.3127342 ]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[0.0, 0.0]","[-0.4488199055194855, 0.7964122891426086]","[1.5567197, 0.9237662, 2.0939646, 0.96348023, 1.3670034]","[1.5567195, 0.92376614, 2.0939646, 0.9634802, 1.3670033]",[0.0],"[-1.8532426, -1.6880966, -0.9068048, -0.31678706, -1.2880777]",[0.0],"[array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32), array([0., 0.], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 5 vs Evaders: 1,2,3147,adversary_0,active,"[ 0.3        -0.         -0.19102657  0.63239235  0.32575715  0.57761866
  1.7243046  -0.15404113  1.3494055   1.1948984   0.8152162   0.18230274
  0.4338669   1.495037    0.          0.        ]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.30000001192092896, -0.0]","[-0.8826867938041687, -0.6986246109008789]","[0.6631448, 1.7311715, 1.8024087, 0.8353512, 1.5567197]",0.0,[1.5567195],"[0.0, 1.0572941, -0.08909873, 0.72474587, 0.22000532]",[1.28835],"[array([ 0.3, -0. ], dtype=float32), array([0.01666405, 0.3       ], dtype=float32), array([-0.3       , -0.09717933], dtype=float32), array([0.3       , 0.02771746], dtype=float32), array([-0.02007064,  0.3       ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,2,3147,adversary_1,non-active,"[ 0.01666405  0.3         0.93856037 -0.00477514 -0.32575715 -0.57761866
  1.3985474  -0.73165977  1.0236484   0.61727965  0.489459   -0.39531592
  0.10810975  0.9174183   0.          0.        ]","[0.0, 1.0, 0.0, 0.0, 0.9466841859722701]",,,,"[0.0166640542447567, 0.30000001192092896]","[-0.5569296479225159, -0.12100597470998764]","[0.6631448, 1.578373, 1.195362, 0.629162, 0.9237662]",0.6631448,[0.92376614],"[-2.0842986, 0.0, -0.4820011, 0.5426366, -0.6793936]",[1.453496],"[array([ 0.3, -0. ], dtype=float32), array([0.01666405, 0.3       ], dtype=float32), array([-0.3       , -0.09717933], dtype=float32), array([0.3       , 0.02771746], dtype=float32), array([-0.02007064,  0.3       ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,2,3147,adversary_2,non-active,"[-0.3        -0.09717933  1.1155562   0.622108   -1.7243046   0.15404113
 -1.3985474   0.73165977 -0.374899    1.3489394  -0.9090884   0.33634388
 -1.2904376   1.6490781   0.          0.        ]","[0.0, 1.0, 0.0, 0.2181878364306759, 0.0]",,,,"[-0.30000001192092896, -0.09717933088541031]","[0.8416177034378052, -0.8526657819747925]","[1.7311715, 1.578373, 1.4000667, 0.9693136, 2.0939646]",1.7311714,[2.0939646],"[3.0524938, 2.6595914, 0.0, 1.8418764, 2.787231]",[2.234788],"[array([ 0.3, -0. ], dtype=float32), array([0.01666405, 0.3       ], dtype=float32), array([-0.3       , -0.09717933], dtype=float32), array([0.3       , 0.02771746], dtype=float32), array([-0.02007064,  0.3       ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[False]
1,1,Pursuers: 5 vs Evaders: 1,2,3147,adversary_3,non-active,"[ 0.3         0.02771746 -0.5527525   1.596582   -1.3494055  -1.1948984
 -1.0236484  -0.61727965  0.374899   -1.3489394  -0.53418934 -1.0125955
 -0.9155386   0.30013862  0.          0.        ]","[0.0, 0.0, 1.0, 0.37191981255953394, 0.0]",,,,"[0.30000001192092896, 0.027717456221580505]","[0.4667186737060547, 0.4962736666202545]","[1.8024087, 1.195362, 1.4000667, 1.1448616, 0.96348023]",1.8024087,[0.9634802],"[-2.4168468, -2.598956, -1.2997162, 0.0, -2.056236]",[2.8248055],"[array([ 0.3, -0. ], dtype=float32), array([0.01666405, 0.3       ], dtype=float32), array([-0.3       , -0.09717933], dtype=float32), array([0.3       , 0.02771746], dtype=float32), array([-0.02007064,  0.3       ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,2,3147,adversary_4,non-active,"[-0.02007064  0.3         0.1007376   0.97421694 -0.8152162  -0.18230274
 -0.489459    0.39531592  0.9090884  -0.33634388  0.53418934  1.0125955
 -0.38134927  1.3127342   0.          0.        ]","[0.0, 0.0, 0.081553783748058, 0.0, 1.0]",,,,"[-0.020070642232894897, 0.30000001192092896]","[-0.06747064739465714, -0.5163218975067139]","[0.8353512, 0.629162, 0.9693136, 1.1448616, 1.3670034]",0.83535117,[1.3670033],"[-2.9215872, 2.462199, -0.3543617, 1.0853566, 0.0]",[1.8535149],"[array([ 0.3, -0. ], dtype=float32), array([0.01666405, 0.3       ], dtype=float32), array([-0.3       , -0.09717933], dtype=float32), array([0.3       , 0.02771746], dtype=float32), array([-0.02007064,  0.3       ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,2,3147,agent_0,evader,"[ 0.          0.         -3.0773473  -0.10237655 -0.4338669  -1.495037
 -0.10810975 -0.9174183   1.2904376  -1.6490781   0.9155386  -0.30013862
  0.38134927 -1.3127342 ]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[0.0, 0.0]","[-0.4488199055194855, 0.7964122891426086]","[1.5567197, 0.9237662, 2.0939646, 0.96348023, 1.3670034]","[1.5567195, 0.92376614, 2.0939646, 0.9634802, 1.3670033]",[0.0],"[-1.8532426, -1.6880966, -0.9068048, -0.31678706, -1.2880777]",[0.0],"[array([ 0.3, -0. ], dtype=float32), array([0.01666405, 0.3       ], dtype=float32), array([-0.3       , -0.09717933], dtype=float32), array([0.3       , 0.02771746], dtype=float32), array([-0.02007064,  0.3       ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 5 vs Evaders: 1,3,3147,adversary_0,active,"[ 0.525      -0.         -0.1797367   0.6419492   0.29742354  0.60761863
  1.6643045  -0.16375907  1.3494055   1.1976701   0.7832091   0.21230274
  0.4038669   1.495037    0.          0.        ]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.5249999761581421, -0.0]","[-0.8526868224143982, -0.6986246109008789]","[0.6765066, 1.6723416, 1.8042475, 0.8114733, 1.5486264]",0.0,[1.5486264],"[0.0, 1.1155916, -0.09807922, 0.725896, 0.26470676]",[1.3069555],"[array([ 0.525, -0.   ], dtype=float32), array([-0.28750196,  0.50900525], dtype=float32), array([-0.525     , -0.13834085], dtype=float32), array([ 0.525     , -0.09078785], dtype=float32), array([0.00941315, 0.525     ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,3,3147,adversary_1,non-active,"[-0.28750196  0.50900525  0.9421753  -0.0033836  -0.29742354 -0.60761863
  1.366881   -0.77137774  1.0519819   0.5900514   0.48578554 -0.39531592
  0.10644335  0.88741827  0.          0.        ]","[0.0, 1.0, 0.0, 0.0, 0.9168762345783593]",,,,"[-0.2875019609928131, 0.5090052485466003]","[-0.5552632808685303, -0.09100597351789474]","[0.6765066, 1.5695182, 1.206162, 0.62630844, 0.8937793]",0.6765066,[0.8937793],"[-2.026001, 0.0, -0.5137818, 0.5111694, -0.6830788]",[1.4514194],"[array([ 0.525, -0.   ], dtype=float32), array([-0.28750196,  0.50900525], dtype=float32), array([-0.525     , -0.13834085], dtype=float32), array([ 0.525     , -0.09078785], dtype=float32), array([0.00941315, 0.525     ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,3,3147,adversary_2,non-active,"[-0.525      -0.13834085  1.1317346   0.60305995 -1.6643045   0.16375907
 -1.366881    0.77137774 -0.314899    1.3614291  -0.8810954   0.3760618
 -1.2604376   1.658796    0.          0.        ]","[0.0, 1.0, 0.0, 0.22632836304485543, 0.0]",,,,"[-0.5249999761581421, -0.13834084570407867]","[0.8116176724433899, -0.8623837232589722]","[1.6723416, 1.5695182, 1.3973727, 0.9579935, 2.0833404]",1.6723416,[2.0833404],"[3.0435135, 2.627811, 0.0, 1.7980994, 2.7381885]",[2.2205722],"[array([ 0.525, -0.   ], dtype=float32), array([-0.28750196,  0.50900525], dtype=float32), array([-0.525     , -0.13834085], dtype=float32), array([ 0.525     , -0.09078785], dtype=float32), array([0.00941315, 0.525     ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[False]
1,1,Pursuers: 5 vs Evaders: 1,3,3147,adversary_3,non-active,"[ 0.525      -0.09078785 -0.55942863  1.5641993  -1.3494055  -1.1976701
 -1.0519819  -0.5900514   0.314899   -1.3614291  -0.5661964  -0.9853673
 -0.9455386   0.2973669   0.          0.        ]","[0.0, 0.0, 1.0, 0.33284520475359, 0.0]",,,,"[0.5249999761581421, -0.0907878503203392]","[0.4967186748981476, 0.4990454316139221]","[1.8042475, 1.206162, 1.3973727, 1.1364537, 0.9911964]",1.8042474,[0.9911964],"[-2.4156966, -2.6304233, -1.3434933, 0.0, -2.0923333]",[2.8368917],"[array([ 0.525, -0.   ], dtype=float32), array([-0.28750196,  0.50900525], dtype=float32), array([-0.525     , -0.13834085], dtype=float32), array([ 0.525     , -0.09078785], dtype=float32), array([0.00941315, 0.525     ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,3,3147,adversary_4,non-active,"[ 0.00941315  0.525       0.11762536  1.0019631  -0.7832091  -0.21230274
 -0.48578554  0.39531592  0.8810954  -0.3760618   0.5661964   0.9853673
 -0.3793422   1.2827342   0.          0.        ]","[0.0, 0.0, 0.06632879291651235, 0.0, 1.0]",,,,"[0.009413152933120728, 0.5249999761581421]","[-0.06947771459817886, -0.48632189631462097]","[0.8114733, 0.62630844, 0.9579935, 1.1364537, 1.33765]",0.8114733,[1.33765],"[-2.876886, 2.4585137, -0.40340418, 1.0492594, 0.0]",[1.8583305],"[array([ 0.525, -0.   ], dtype=float32), array([-0.28750196,  0.50900525], dtype=float32), array([-0.525     , -0.13834085], dtype=float32), array([ 0.525     , -0.09078785], dtype=float32), array([0.00941315, 0.525     ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,3,3147,agent_0,evader,"[ 0.          0.         -3.0773473  -0.10237655 -0.4038669  -1.495037
 -0.10644335 -0.88741827  1.2604376  -1.658796    0.9455386  -0.2973669
  0.3793422  -1.2827342 ]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[0.0, 0.0]","[-0.4488199055194855, 0.7964122891426086]","[1.5486264, 0.8937793, 2.0833404, 0.9911964, 1.33765]","[1.5486264, 0.8937793, 2.0833404, 0.9911964, 1.33765]",[0.0],"[-1.8346372, -1.6901733, -0.9210204, -0.30470106, -1.2832621]",[0.0],"[array([ 0.525, -0.   ], dtype=float32), array([-0.28750196,  0.50900525], dtype=float32), array([-0.525     , -0.13834085], dtype=float32), array([ 0.525     , -0.09078785], dtype=float32), array([0.00941315, 0.525     ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 5 vs Evaders: 1,4,3147,adversary_0,active,"[ 0.69375    -0.         -0.16094582  0.65834665  0.21617337  0.6585192
  1.5593045  -0.17759314  1.3494055   1.1885912   0.7316504   0.26480275
  0.3513669   1.495037    0.          0.        ]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.6937500238418579, -0.0]","[-0.800186812877655, -0.6986246109008789]","[0.6930934, 1.5693852, 1.7982337, 0.77809566, 1.5357715]",0.0,[1.5357714],"[0.0, 1.253608, -0.1134039, 0.72212005, 0.34725887]",[1.3399633],"[array([ 0.69375, -0.     ], dtype=float32), array([-0.5156265 ,  0.65681684], dtype=float32), array([-0.69375   , -0.17165415], dtype=float32), array([ 0.69375   , -0.16794445], dtype=float32), array([0.0269585, 0.69375  ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,4,3147,adversary_1,non-active,"[-0.5156265   0.65681684  0.915506   -0.00213929 -0.21617337 -0.6585192
  1.3431312  -0.8361123   1.1332321   0.5300721   0.51547706 -0.39371642
  0.13519354  0.83651775  0.          0.        ]","[0.0, 1.0, 0.0, 0.0, 0.8718490058263064]",,,,"[-0.5156264901161194, 0.656816840171814]","[-0.5840134620666504, -0.04010545089840889]","[0.6930934, 1.5821141, 1.2510761, 0.64863646, 0.84737194]",0.69309336,[0.84737194],"[-1.8879848, 0.0, -0.55680656, 0.4375184, -0.6522687]",[1.410567],"[array([ 0.69375, -0.     ], dtype=float32), array([-0.5156265 ,  0.65681684], dtype=float32), array([-0.69375   , -0.17165415], dtype=float32), array([ 0.69375   , -0.16794445], dtype=float32), array([0.0269585, 0.69375  ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,4,3147,adversary_2,non-active,"[-0.69375    -0.17165415  1.1567334   0.5701231  -1.5593045   0.17759314
 -1.3431312   0.8361123  -0.20989901  1.3661845  -0.8276541   0.4423959
 -1.2079376   1.6726301   0.          0.        ]","[0.0, 1.0, 0.0, 0.24377625180791523, 0.0]",,,,"[-0.6937500238418579, -0.17165414988994598]","[0.7591177225112915, -0.876217782497406]","[1.5693852, 1.5821141, 1.3822148, 0.9384697, 2.0632024]",1.5693852,[2.0632024],"[3.0281887, 2.5847862, 0.0, 1.7232431, 2.6507137]",[2.1962526],"[array([ 0.69375, -0.     ], dtype=float32), array([-0.5156265 ,  0.65681684], dtype=float32), array([-0.69375   , -0.17165415], dtype=float32), array([ 0.69375   , -0.16794445], dtype=float32), array([0.0269585, 0.69375  ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[False]
1,1,Pursuers: 5 vs Evaders: 1,4,3147,adversary_3,non-active,"[ 0.69375    -0.16794445 -0.54992706  1.5106912  -1.3494055  -1.1885912
 -1.1332321  -0.5300721   0.20989901 -1.3661845  -0.6177551  -0.92378855
 -0.9980386   0.3064457   0.          0.        ]","[0.0, 0.0, 1.0, 0.23592816497393537, 0.0]",,,,"[0.6937500238418579, -0.16794444620609283]","[0.5492187142372131, 0.48996663093566895]","[1.7982337, 1.2510761, 1.3822148, 1.1113086, 1.0440259]",1.7982337,[1.0440259],"[-2.4194727, -2.7040741, -1.4183495, 0.0, -2.1602185]",[2.8436825],"[array([ 0.69375, -0.     ], dtype=float32), array([-0.5156265 ,  0.65681684], dtype=float32), array([-0.69375   , -0.17165415], dtype=float32), array([ 0.69375   , -0.16794445], dtype=float32), array([0.0269585, 0.69375  ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,4,3147,adversary_4,non-active,"[ 0.0269585   0.69375     0.14777128  1.0504998  -0.7316504  -0.26480275
 -0.51547706  0.39371642  0.8276541  -0.4423959   0.6177551   0.92378855
 -0.3802835   1.2302341   0.          0.        ]","[0.0, 0.0, 0.036480721729613835, 0.0, 1.0]",,,,"[0.02695850282907486, 0.6937500238418579]","[-0.06853640079498291, -0.4338218867778778]","[0.77809566, 0.64863646, 0.9384697, 1.1113086, 1.2876691]",0.77809566,[1.2876691],"[-2.7943337, 2.4893239, -0.49087906, 0.9813741, 0.0]",[1.8705941],"[array([ 0.69375, -0.     ], dtype=float32), array([-0.5156265 ,  0.65681684], dtype=float32), array([-0.69375   , -0.17165415], dtype=float32), array([ 0.69375   , -0.16794445], dtype=float32), array([0.0269585, 0.69375  ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,4,3147,agent_0,evader,"[ 0.          0.         -3.0773473  -0.10237655 -0.3513669  -1.495037
 -0.13519354 -0.83651775  1.2079376  -1.6726301   0.9980386  -0.3064457
  0.3802835  -1.2302341 ]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[0.0, 0.0]","[-0.4488199055194855, 0.7964122891426086]","[1.5357715, 0.84737194, 2.0632024, 1.0440259, 1.2876691]","[1.5357714, 0.84737194, 2.0632024, 1.0440259, 1.2876691]",[0.0],"[-1.8016293, -1.7310256, -0.94534, -0.29791012, -1.2709985]",[0.0],"[array([ 0.69375, -0.     ], dtype=float32), array([-0.5156265 ,  0.65681684], dtype=float32), array([-0.69375   , -0.17165415], dtype=float32), array([ 0.69375   , -0.16794445], dtype=float32), array([0.0269585, 0.69375  ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 5 vs Evaders: 1,5,3147,adversary_0,active,"[ 0.8203125  -0.         -0.13799416  0.67926043  0.09523571  0.72420084
  1.4205545  -0.19475856  1.3494055   1.1717968   0.6649713   0.33417773
  0.2819919   1.495037    0.          0.        ]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.8203125, -0.0]","[-0.7308118343353271, -0.6986246109008789]","[0.73043597, 1.4338431, 1.7871774, 0.7442188, 1.521399]",0.0,[1.5213989],"[0.0, 1.440042, -0.13625096, 0.7150683, 0.46568123]",[1.3843678],"[array([ 0.8203125, -0.       ], dtype=float32), array([-0.6732701,  0.7393966], dtype=float32), array([-0.8203125 , -0.20187348], dtype=float32), array([ 0.8203125 , -0.19673678], dtype=float32), array([0.03116309, 0.8203125 ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,5,3147,adversary_1,non-active,"[-0.6732701   0.7393966   0.8642405   0.00212293 -0.09523571 -0.72420084
  1.3253188  -0.91895944  1.2541698   0.44759595  0.5697356  -0.3900231
  0.1867562   0.77083606  0.          0.        ]","[0.0, 1.0, 0.0, 0.0, 0.8102113015098047]",,,,"[-0.6732701063156128, 0.7393965721130371]","[-0.6355761289596558, 0.025576232001185417]","[0.73043597, 1.6127481, 1.3316472, 0.69044673, 0.7931369]",0.73043597,[0.7931369],"[-1.7015506, 0.0, -0.6062742, 0.34279633, -0.6002941]",[1.333099],"[array([ 0.8203125, -0.       ], dtype=float32), array([-0.6732701,  0.7393966], dtype=float32), array([-0.8203125 , -0.20187348], dtype=float32), array([ 0.8203125 , -0.19673678], dtype=float32), array([0.03116309, 0.8203125 ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,5,3147,adversary_2,non-active,"[-0.8203125  -0.20187348  1.1818378   0.52360034 -1.4205545   0.19475856
 -1.3253188   0.91895944 -0.07114901  1.3665553  -0.7555832   0.5289363
 -1.1385626   1.6897955   0.          0.        ]","[0.0, 1.0, 0.0, 0.26940506379462165, 0.0]",,,,"[-0.8203125, -0.20187348127365112]","[0.6897426843643188, -0.8933832049369812]","[1.4338431, 1.6127481, 1.3684063, 0.9223229, 2.0375803]",1.4338431,[2.0375803],"[3.0053418, 2.5353184, 0.0, 1.6228138, 2.5308418]",[2.1637123],"[array([ 0.8203125, -0.       ], dtype=float32), array([-0.6732701,  0.7393966], dtype=float32), array([-0.8203125 , -0.20187348], dtype=float32), array([ 0.8203125 , -0.19673678], dtype=float32), array([0.03116309, 0.8203125 ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[False]
1,1,Pursuers: 5 vs Evaders: 1,5,3147,adversary_3,non-active,"[ 0.8203125  -0.19673678 -0.52338266  1.4457409  -1.3494055  -1.1717968
 -1.2541698  -0.44759595  0.07114901 -1.3665553  -0.68443424 -0.83761907
 -1.0674136   0.32324013  0.          0.        ]","[0.0, 0.0, 1.0, 0.07917293074929979, 0.0]",,,,"[0.8203125, -0.19673678278923035]","[0.618593692779541, 0.4731721878051758]","[1.7871774, 1.3316472, 1.3684063, 1.0816913, 1.1152829]",1.7871774,[1.1152829],"[-2.4265244, -2.7987964, -1.5187788, 0.0, -2.2558887]",[2.8475456],"[array([ 0.8203125, -0.       ], dtype=float32), array([-0.6732701,  0.7393966], dtype=float32), array([-0.8203125 , -0.20187348], dtype=float32), array([ 0.8203125 , -0.19673678], dtype=float32), array([0.03116309, 0.8203125 ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,5,3147,adversary_4,non-active,"[ 0.03116309  0.8203125   0.22383787  1.1073161  -0.6649713  -0.33417773
 -0.5697356   0.3900231   0.7555832  -0.5289363   0.68443424  0.83761907
 -0.38297936  1.1608592   0.          0.        ]","[0.0, 0.005891376088735552, 0.0, 0.0, 1.0]",,,,"[0.031163092702627182, 0.8203125]","[-0.06584054976701736, -0.36444687843322754]","[0.7442188, 0.69044673, 0.9223229, 1.0816913, 1.2224023]",0.7442188,[1.2224022],"[-2.6759114, 2.5412986, -0.6107509, 0.8857039, 0.0]",[1.889463],"[array([ 0.8203125, -0.       ], dtype=float32), array([-0.6732701,  0.7393966], dtype=float32), array([-0.8203125 , -0.20187348], dtype=float32), array([ 0.8203125 , -0.19673678], dtype=float32), array([0.03116309, 0.8203125 ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
1,1,Pursuers: 5 vs Evaders: 1,5,3147,agent_0,evader,"[ 0.          0.         -3.0773473  -0.10237655 -0.2819919  -1.495037
 -0.1867562  -0.77083606  1.1385626  -1.6897955   1.0674136  -0.32324013
  0.38297936 -1.1608592 ]","[0.0, -2.7779448114186778, 0.0, 0.0, 0.0]",0.0,False,False,"[0.0, 0.0]","[-0.4488199055194855, 0.7964122891426086]","[1.521399, 0.7931369, 2.0375803, 1.1152829, 1.2224023]","[1.5213989, 0.7931369, 2.0375803, 1.1152829, 1.2224022]",[0.0],"[-1.7572248, -1.8084936, -0.9778803, -0.29404703, -1.2521297]",[0.0],"[array([ 0.8203125, -0.       ], dtype=float32), array([-0.6732701,  0.7393966], dtype=float32), array([-0.8203125 , -0.20187348], dtype=float32), array([ 0.8203125 , -0.19673678], dtype=float32), array([0.03116309, 0.8203125 ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[]
1,1,Pursuers: 5 vs Evaders: 1,6,3147,adversary_0,active,"[ 0.9152344  -0.         -0.11357357  0.70264393 -0.05412255  0.7981405
  1.256492   -0.21494591  1.3494055   1.1521231   0.58605635  0.41620898
  0.19996065  1.495037    0.          0.        ]","[0.0, 0.0, 1.0, 0.0, 0.0]",,,,"[0.915234386920929, -0.0]","[-0.6487805843353271, -0.6986246109008789]","[0.7999735, 1.2747446, 1.7743402, 0.7188129, 1.50835]",0.0,[1.5083499],"[0.0, 1.6385034, -0.16942824, 0.7066963, 0.6175295]",[1.4378358],"[array([ 0.9152344, -0.       ], dtype=float32), array([-0.7103388,  0.70386  ], dtype=float32), array([-0.9152344 , -0.23222664], dtype=float32), array([ 0.9152344 , -0.17130446], dtype=float32), array([0.02160491, 0.9152344 ], dtype=float32)]","[array([0., 0.], dtype=float32)]",[],[],[True]
